cid,name,type,notnull,dflt_value,pk,coverage,na_percent,cardinality_percent
236,TAX_YEAR,VARCHAR,FALSE,,FALSE,2012-2023,0,0.000437902345587422
237,F9_10_ASSET_LAND_BLDG_NET_EOY,DOUBLE,FALSE,,FALSE,2012-2023,0,30.56281034048
238,F9_10_NAFB_EARNING_RETAINED_BOY,DOUBLE,FALSE,,FALSE,2012-2023,0,2.46425895793109
239,F9_10_LIAB_MTG_NOTE_BOY,DOUBLE,FALSE,,FALSE,2012-2023,0,2.16732467576068
240,F9_10_ASSET_TOT_BOY,DOUBLE,FALSE,,FALSE,2012-2023,0,10.3629590083263
241,F9_07_COMP_DTK_COMP_RLTD,DOUBLE,FALSE,,FALSE,2012-2019,41.9957633226352,8.15128492913513
242,F9_07_COMP_DTK_COMP_OTH,DOUBLE,FALSE,,FALSE,2012-2019,41.9957633226352,10.9981478498953
243,F9_10_LIAB_TOT_BOY,DOUBLE,FALSE,,FALSE,2012-2023,0,6.18365551390212
244,F9_10_NAFB_TOT_BOY,DOUBLE,FALSE,,FALSE,2012-2023,0,9.20623996245717
245,F9_07_COMP_DTK_COMP_ORG,DOUBLE,FALSE,,FALSE,2012-2019,41.9957633226352,21.1158952729908
246,SA_01_PCSTAT_ORG_AMT_SUPPORT_TOT,DOUBLE,FALSE,,FALSE,2012-2023,0,2.43999186961312
247,F9_10_LIAB_TAX_EXEMPT_BOND_BOY,DOUBLE,FALSE,,FALSE,2012-2023,0,0.298685891552754
248,F9_00_EXEMPT_STAT_501C3_X,INTEGER,FALSE,,FALSE,2012-2019,43.1122245110579,0.00115465367125342
249,SR_02_RLTD_ORG_PCSTAT,VARCHAR,FALSE,,FALSE,2012-2019,36.9886383333546,0.000231653478827162
250,F9_08_REV_MISC_BIZCODE_C,DOUBLE,FALSE,,FALSE,2012-2023,55.5307615254228,0.0441491321577191
251,F9_08_REV_MISC_OTH_RLTD,DOUBLE,FALSE,,FALSE,2012-2023,23.2998644336227,3.78954039274197
252,F9_08_REV_MISC_OTH_UBIZ,DOUBLE,FALSE,,FALSE,2012-2023,23.2998644336227,2.0425456195958
253,F9_08_REV_MISC_OTH_EXCL,DOUBLE,FALSE,,FALSE,2012-2023,23.2998644336227,2.05496332257767
254,SA_01_PCSTAT_SUPPORT_ORG_X,INTEGER,FALSE,,FALSE,2012-2023,69.3031742237776,0.00190208087647887
255,F9_09_EXP_OTH_TOT_E,DOUBLE,FALSE,,FALSE,2012-2023,23.2998644336227,3.49365650444992
256,F9_09_EXP_OTH_TOT_F,DOUBLE,FALSE,,FALSE,2012-2023,23.2998644336227,12.2005121231988
257,F9_08_REV_PROG_DESC_A,DOUBLE,FALSE,,FALSE,2012-2023,41.6591281056652,0.160314850109055
258,F9_08_REV_PROG_DESC_B,DOUBLE,FALSE,,FALSE,2012-2023,49.2013625971818,0.138357596198399
259,F9_08_REV_PROG_DESC_C,DOUBLE,FALSE,,FALSE,2012-2023,52.7162721618185,0.0957765697015722
260,F9_08_REV_PROG_DESC_D,DOUBLE,FALSE,,FALSE,2012-2023,54.8263272459225,0.0725421499780677
261,F9_08_REV_PROG_DESC_E,DOUBLE,FALSE,,FALSE,2012-2023,56.0055905165572,0.0552428903810183
262,EFILE_X,VARCHAR,FALSE,,FALSE,2012-2023,81.3034442617836,0.000390370344345681
