cid,name,type,notnull,dflt_value,pk,coverage,na_percent,cardinality_percent
219,F9_05_PTST_X,VARCHAR,FALSE,,FALSE,2004-2023; 2000; 2002,53.7177732204164,6.25390738922089e-05
220,F9_05_170C_QUID_PRO_QUO_CONTR_X,VARCHAR,FALSE,,FALSE,2012-2022,61.9631860998592,7.60959529382043e-05
221,F9_04_CONSERV_EMT_X,VARCHAR,FALSE,,FALSE,2012-2022,61.9631860998592,7.60959529382043e-05
222,F9_05_PTST_PARTY_NOTIFY_X,VARCHAR,FALSE,,FALSE,2012-2022,61.9631860998592,7.60959529382043e-05
223,SA_03_PUB_SUPPORT_TOT,DOUBLE,FALSE,,FALSE,2004-2023; 2000; 2002,81.5838455862376,27.8153411561557
224,SA_02_PUB_TOT_L123_TOT,DOUBLE,FALSE,,FALSE,2004-2023; 2000; 2002,81.5838455862376,27.3481302658146
225,SA_03_PUB_TOT_L1_5_TOT,DOUBLE,FALSE,,FALSE,2004-2023; 2000; 2002,81.5838455862376,27.9924181699877
226,F9_05_501C29_RESERVE_MAINT_AMT,INTEGER,FALSE,,FALSE,2012-2022,93.8510837583669,0.00329507386457246
227,F9_05_501C29_LIC_HEALTH_PLAN_X,VARCHAR,FALSE,,FALSE,2012-2022,61.9631860998592,7.60959529382043e-05
228,F9_05_501C29_STATE_RESERVE_AMT,INTEGER,FALSE,,FALSE,2012-2022,93.8510837583669,0.000470724837796066
229,F9_10_ASSET_LOAN_DSQ_PERS_EOY,DOUBLE,FALSE,,FALSE,2012-2022,93.8510837583669,0.100264390450562
230,SA_03_PUB_AMT_PERS_DSQ_TOT,DOUBLE,FALSE,,FALSE,2004-2023; 2000; 2002,81.5838455862376,2.22645530586649
231,F9_05_TANNING_SVC_PROV_X,VARCHAR,FALSE,,FALSE,2012-2022,61.9631860998592,7.60959529382043e-05
232,F9_04_CONTR_ART_HIST_X,VARCHAR,FALSE,,FALSE,2012-2022,61.9631860998592,7.60959529382043e-05
233,F9_04_CONTR_NONCSH_MT_25K_X,VARCHAR,FALSE,,FALSE,2012-2022,61.9631860998592,7.60959529382043e-05
234,F9_04_ENTITY_RLTD_X,VARCHAR,FALSE,,FALSE,2012-2022,61.9631860998592,7.60959529382043e-05
235,F9_09_EXP_ROY_TOT,DOUBLE,FALSE,,FALSE,2012-2022,93.8510837583669,0.991660324957046
236,F9_04_GRANT_MT_5K_US_ORG_X,VARCHAR,FALSE,,FALSE,2012-2022,61.9631860998592,7.60959529382043e-05
237,F9_04_GRANT_MT_5K_US_INDIV_X,VARCHAR,FALSE,,FALSE,2012-2022,61.9631860998592,7.60959529382043e-05
238,F9_04_FUNDR_ACT_X,VARCHAR,FALSE,,FALSE,2012-2022,61.9631860998592,7.60959529382043e-05
239,F9_04_GAMING_X,VARCHAR,FALSE,,FALSE,2012-2022,61.9631860998592,7.60959529382043e-05
240,F9_04_REP_INVEST_OTH_SEC_X,VARCHAR,FALSE,,FALSE,2012-2022,61.9631860998592,7.60959529382043e-05
241,F9_04_REP_PROG_RLTD_X,VARCHAR,FALSE,,FALSE,2012-2022,61.9631860998592,7.60959529382043e-05
242,F9_04_REP_LAND_BLDG_EQUIP_X,VARCHAR,FALSE,,FALSE,2012-2022,61.9631860998592,7.60959529382043e-05
243,F9_04_REP_OTH_ASSET_X,VARCHAR,FALSE,,FALSE,2012-2022,61.9631860998592,7.60959529382043e-05
244,F9_04_REP_OTH_LIAB_X,VARCHAR,FALSE,,FALSE,2012-2022,61.9631860998592,7.60959529382043e-05
245,F9_04_PROF_FUNDR_X,VARCHAR,FALSE,,FALSE,2012-2022,61.9631860998592,7.60959529382043e-05
246,F9_04_COMP_DTK_YES_X,VARCHAR,FALSE,,FALSE,2012-2022,61.9631860998592,7.60959529382043e-05
247,F9_05_DAF_TAXABLE_DIST_X,VARCHAR,FALSE,,FALSE,2012-2022,61.9631860998592,7.60959529382043e-05
248,F9_04_DESC_IN_501C3_X,VARCHAR,FALSE,,FALSE,2012-2022,61.9631860998592,7.60959529382043e-05
249,SA_02_TOT_AMT_L4_CY_TOT,DOUBLE,FALSE,,FALSE,2004-2023; 2000; 2002,81.5838455862376,27.340952883893
250,SA_03_TOT_AMT_L6_TOT,DOUBLE,FALSE,,FALSE,2004-2023; 2000; 2002,81.5838455862376,27.9814163436845
251,F9_04_SCHED_B_REQ_X,VARCHAR,FALSE,,FALSE,2012-2022,61.9631860998592,7.60959529382043e-05
252,F9_04_DOA_X,VARCHAR,FALSE,,FALSE,2012-2022,61.9631860998592,7.60959529382043e-05
253,F9_04_REP_FOOTNOTE_FIN48_X,VARCHAR,FALSE,,FALSE,2012-2022,61.9631860998592,7.60959529382043e-05
254,F9_04_AFS_IND_X,VARCHAR,FALSE,,FALSE,2012-2022,61.9631860998592,7.60959529382043e-05
255,F9_04_BIZ_TRANSAC_DTK_ENTITY_X,VARCHAR,FALSE,,FALSE,2012-2022,61.9631860998592,7.60959529382043e-05
256,F9_05_NONDEDUCT_CONTR_X,VARCHAR,FALSE,,FALSE,2012-2022,61.9631860998592,7.60959529382043e-05
257,F9_04_PROXY_TAX_X,VARCHAR,FALSE,,FALSE,2012-2022,61.9631860998592,7.60959529382043e-05
258,SA_03_PUB_ADD_L7AB_TOT,DOUBLE,FALSE,,FALSE,2004-2023; 2000; 2002,81.5838455862376,3.2134762942077
259,F9_10_ASSET_SAVING_EOY,DOUBLE,FALSE,,FALSE,2012-2022,93.8510837583669,38.7583847861733
260,F9_07_COMP_DTK_COMP_RLTD_TOT,DOUBLE,FALSE,,FALSE,2012-2022,93.8510837583669,8.38596298533692
261,F9_07_COMP_DTK_COMP_OTH_TOT,DOUBLE,FALSE,,FALSE,2012-2022,93.8510837583669,16.1289158422444
262,F9_10_NAFB_TOT_EOY,DOUBLE,FALSE,,FALSE,2004-2023; 2000; 2002,81.5838455862376,44.3278774752799
263,F9_10_NAFB_TOT_LIAB_NAFB_EOY,DOUBLE,FALSE,,FALSE,1989-2023,0,5.39182523093833
264,SA_01_PCSTAT_SUPPORT_ORG_NUM,INTEGER,FALSE,,FALSE,2004-2023; 2000; 2002,81.5838455862376,0.00785844735940452
265,F9_07_COMP_DTK_COMP_ORG_TOT,DOUBLE,FALSE,,FALSE,2012-2022,93.8510837583669,29.5855267803206
266,F9_08_REV_PROG_TOT_A,DOUBLE,FALSE,,FALSE,1989-2023,0,2.70236240953886
267,F9_08_REV_PROG_TOT_B,DOUBLE,FALSE,,FALSE,1989-2023,0,1.23312151122583
268,F9_08_REV_PROG_TOT_C,DOUBLE,FALSE,,FALSE,1989-2023,0,0.694927924395485
269,F9_08_REV_PROG_TOT_D,DOUBLE,FALSE,,FALSE,2012-2022,93.8510837583669,6.59124608709979
270,F9_08_REV_PROG_TOT_5,DOUBLE,FALSE,,FALSE,2012-2022,93.8510837583669,3.72060911794011
271,F9_08_REV_PROG_OTH_TOT,DOUBLE,FALSE,,FALSE,2012-2022,93.8510837583669,3.64874512603658
272,SA_02_TOT_SUPPORT_TOT,DOUBLE,FALSE,,FALSE,2004-2023; 2000; 2002,81.5838455862376,27.7326702899348
273,SA_01_PCSTAT_ORG_AMT_SUPPORT,DOUBLE,FALSE,,FALSE,2012-2022,89.8292584656804,2.34270948353387
274,F9_09_EXP_TRAVEL_TOT,INTEGER,FALSE,,FALSE,2012-2022,93.8510837583669,14.0349748554482
275,F9_09_EXP_TRAVEL_ENTMT_TOT,INTEGER,FALSE,,FALSE,2012-2022,93.8510837583669,0.387877266343959
276,F9_04_TAX_EXEMPT_BOND_X,VARCHAR,FALSE,,FALSE,2012-2022,61.9631860998592,7.60959529382043e-05
277,F9_05_4947_TAX_EXEMPT_INT_AMT,INTEGER,FALSE,,FALSE,2012-2022,93.8510837583669,0.00125526623412284
278,SA_03_TOT_INCOME_UBIZ_TOT,DOUBLE,FALSE,,FALSE,2004-2023; 2000; 2002,81.5838455862376,0.267344379166942
279,F9_05_COMPLY_BACKUP_WITHHOLD_X,VARCHAR,FALSE,,FALSE,2012-2022,61.9631860998592,0.000101461270584272
280,F9_06_ACT_NOT_PREVIOUSLY_REP_X,VARCHAR,FALSE,,FALSE,2012-2022,61.9631860998592,7.60959529382043e-05
281,F9_08_REV_OTH_SALE_LESS_COST,DOUBLE,FALSE,,FALSE,2004-2023; 2000; 2002,92.6760152178477,1.30877465232174
282,F9_06_GVRN_CHANGE_DOC_X,VARCHAR,FALSE,,FALSE,2004-2023; 2000; 2002,58.6610266103935,7.00174039927191e-05
283,F9_04_LTD_DOA_X,VARCHAR,FALSE,,FALSE,2004-2023; 2000; 2002,58.6610266103935,7.00174039927191e-05
284,F9_06_POLI_FORM1120_POL_FILED_X,VARCHAR,FALSE,,FALSE,2004-2023; 2000; 2002,58.6610266103935,7.00174039927191e-05
285,F9_08_REV_OTH_SALE_ASSET,DOUBLE,FALSE,,FALSE,2004-2023; 2000; 2002,92.6760152178477,1.48701039510899
286,F9_04_LOAN_DTK_AMT,DOUBLE,FALSE,,FALSE,2004-2023; 2000; 2002,92.6760152178477,0.657746536390786
287,F9_01_REV_INVEST_TOT_CY,INTEGER,FALSE,,FALSE,2004-2023; 2000; 2002,92.6760152178477,2.01816081263906
288,F9_01_REV_CONTR_TOT_CY_2,DOUBLE,FALSE,,FALSE,2004-2023; 2000; 2002,92.6760152178477,17.866256008705
289,F9_01_EXP_TOT_CY,DOUBLE,FALSE,,FALSE,2004-2023; 2000; 2002,92.6760152178477,21.0174586718341
290,F9_01_REV_TOT_CY,DOUBLE,FALSE,,FALSE,2004-2023; 2000; 2002,92.6760152178477,22.0332574986135
291,F9_08_REV_MISC_BIZCODE_C,INTEGER,FALSE,,FALSE,2013-2022,99.8100567002989,1.7727434347539
292,SA_01_PCSTAT_ORG_AMT_SUPPORT_TOT,DOUBLE,FALSE,,FALSE,2004-2023; 2000; 2002,91.7545871205572,2.15525210329858
293,SA_01_PCSTAT_SUPPORT_ORG_X,INTEGER,FALSE,,FALSE,2004-2023; 2000; 2002,91.7546450095092,0.00187221215908187
294,EFILE_X,VARCHAR,FALSE,,FALSE,2004-2023; 2000; 2002,91.7545871205572,0.000234024876844409
295,F9_01_REV_PROG_TOT_CY,DOUBLE,FALSE,,FALSE,2004-2023; 2000; 2002,96.6978405105343,17.9502013101228
296,F9_03_PROG_NEW_X,VARCHAR,FALSE,,FALSE,2004-2023; 2000; 2002,96.6978405105343,0.000584354492809518
297,F9_06_TAX_IMPOSED_ORG_MGR,VARCHAR,FALSE,,FALSE,2004-2023; 2000; 2002,96.6978405105343,0.000584354492809518
